line_state_id,line,start_time,end_time,process_order
FCD368B0-7A77-49E9-9C89-3FDE36ABCB13/2,L1B,2022-06-19 02:31:36,2022-06-19 02:39:34,916939548
99E32FBE-31AF-4F20-A1E3-8478D55606DA/1,L1A,2022-06-19 02:32:43,2022-06-19 02:38:19,916939548
347F7C15-5DF3-4BE3-BDB8-20174C04AB6C/1,L2A,2022-06-19 02:32:54,2022-06-19 02:32:55,916939573
087D16A6-EEE1-4316-83B4-23F6917B6A99/0,L2B,2022-06-19 02:32:55,2022-06-19 02:34:26,916939573
ADFC7A09-2D6E-4545-963B-74263CA149F3/0,L2A,2022-06-19 02:32:55,2022-06-19 02:34:27,916939573
087D16A6-EEE1-4316-83B4-23F6917B6A99/1,L2B,2022-06-19 02:34:26,2022-06-19 02:34:27,916939573
08F1B11C-D07F-4FAB-87C9-AEBD504D205F/1,L2B,2022-06-19 02:35:00,2022-06-19 02:40:05,916939534
107F8A2B-D89E-45A7-9BBD-9B7C3E419FF0/1,L2A,2022-06-19 02:35:00,2022-06-19 02:40:05,916939534
99E32FBE-31AF-4F20-A1E3-8478D55606DA/2,L1A,2022-06-19 02:38:19,2022-06-19 02:39:34,916939548
65B3A165-8529-435E-896F-61C57CC3D073/0,L1C,2022-06-19 02:39:34,2022-06-19 02:39:43,916939548
68655845-C9F4-4A0B-BFF3-8DCF15D8FFBD/0,L1A,2022-06-19 02:39:34,2022-06-19 02:39:43,916939548
F6567D06-9F85-4703-AE10-32C226665331/0,L1B,2022-06-19 02:39:34,2022-06-19 02:39:43,916939548
39496B66-65C4-4809-9CAA-E5724C64A6AF/0,L1B,2022-06-19 02:39:43,2022-06-19 02:53:16,916939548
9D185C83-9D4B-4508-BE92-1A31598B1E98/0,L1A,2022-06-19 02:39:43,2022-06-19 02:42:20,916939548
A5C4C795-E7DD-4F7A-8157-4D8C3357CDD7/0,L1C,2022-06-19 02:39:43,2022-06-19 03:14:38,916939548
1B23DC95-E2E8-4024-A63A-8C41011746C2/0,L2B,2022-06-19 02:40:05,2022-06-19 03:20:00,916939534
9AB2FAF8-2DB3-4C43-AAB2-655C85814A83/0,L2A,2022-06-19 02:40:05,2022-06-19 03:11:17,916939534
9D185C83-9D4B-4508-BE92-1A31598B1E98/1,L1A,2022-06-19 02:42:20,2022-06-19 03:14:38,916939548
39496B66-65C4-4809-9CAA-E5724C64A6AF/1,L1B,2022-06-19 02:53:16,2022-06-19 02:53:16,916939548
39496B66-65C4-4809-9CAA-E5724C64A6AF/2,L1B,2022-06-19 02:53:16,2022-06-19 02:53:31,916939548
39496B66-65C4-4809-9CAA-E5724C64A6AF/3,L1B,2022-06-19 02:53:31,2022-06-19 02:53:38,916939548
39496B66-65C4-4809-9CAA-E5724C64A6AF/4,L1B,2022-06-19 02:53:38,2022-06-19 03:14:38,916939548
9AB2FAF8-2DB3-4C43-AAB2-655C85814A83/1,L2A,2022-06-19 03:11:17,2022-06-19 03:14:11,916939534
9AB2FAF8-2DB3-4C43-AAB2-655C85814A83/2,L2A,2022-06-19 03:14:11,2022-06-19 03:17:38,916939534
0BFBB74C-5270-490F-B0DF-A92AAA2BD44B/0,L1A,2022-06-19 03:14:38,2022-06-19 03:15:46,916939548
8216CDF0-9A9D-4422-8D15-55F1701FB9EA/0,L1C,2022-06-19 03:14:38,2022-06-19 03:15:47,916939548
F164A88D-B7F4-40EC-8314-A37862E0C115/0,L1B,2022-06-19 03:14:38,2022-06-19 03:15:47,916939548
0BFBB74C-5270-490F-B0DF-A92AAA2BD44B/1,L1A,2022-06-19 03:15:46,2022-06-19 03:15:47,916939548
4C31B44C-DEE4-4DCF-A13E-DA5475F8267B/0,L1A,2022-06-19 03:15:47,2022-06-19 03:16:14,916939548
9049575C-0A02-4D6D-8EBB-C21D339DB281/0,L1B,2022-06-19 03:15:47,2022-06-19 03:16:15,916939548
A2D4C06C-878A-4DB3-A535-26E7FD14D696/0,L1C,2022-06-19 03:15:47,2022-06-19 03:16:15,916939548
4C31B44C-DEE4-4DCF-A13E-DA5475F8267B/1,L1A,2022-06-19 03:16:14,2022-06-19 03:16:15,916939548
1E90C036-B24A-4D90-B095-12DD680FF8A3/0,L1A,2022-06-19 03:16:15,2022-06-19 03:16:28,916939548
39DA0601-1C2E-48F7-A572-30EB00031676/0,L1B,2022-06-19 03:16:15,2022-06-19 03:16:29,916939548
DEBB37CD-08C1-40A3-9C5C-1A0EA9BBDA91/0,L1C,2022-06-19 03:16:15,2022-06-19 03:16:28,916939548
1E90C036-B24A-4D90-B095-12DD680FF8A3/1,L1A,2022-06-19 03:16:28,2022-06-19 03:16:29,916939548
DEBB37CD-08C1-40A3-9C5C-1A0EA9BBDA91/1,L1C,2022-06-19 03:16:28,2022-06-19 03:16:29,916939548
22A21AC3-3B7B-4546-BF12-A1E7A589A540/0,L1A,2022-06-19 03:16:29,2022-06-19 03:16:38,916939548
BACF74C1-B050-4C0F-87E3-97AEF87FEFE3/0,L1C,2022-06-19 03:16:29,2022-06-19 03:16:39,916939548
F7E85523-1DFE-4A95-859C-3968800AB6BB/0,L1B,2022-06-19 03:16:29,2022-06-19 03:16:39,916939548
22A21AC3-3B7B-4546-BF12-A1E7A589A540/1,L1A,2022-06-19 03:16:38,2022-06-19 03:16:39,916939548
5709B4DB-4CBC-46E8-B506-0015665BF07B/0,L1B,2022-06-19 03:16:39,2022-06-19 03:17:56,916939548
57C33B74-975C-4DAD-A32E-B5CB0291146F/0,L1C,2022-06-19 03:16:39,2022-06-19 03:17:55,916939548
D339863F-CAE0-413C-A054-77E0529C9CE9/0,L1A,2022-06-19 03:16:39,2022-06-19 03:17:56,916939548
9AB2FAF8-2DB3-4C43-AAB2-655C85814A83/3,L2A,2022-06-19 03:17:38,2022-06-19 03:20:00,916939534
57C33B74-975C-4DAD-A32E-B5CB0291146F/1,L1C,2022-06-19 03:17:55,2022-06-19 03:17:56,916939548
63B5DB05-AEE1-48E1-AA12-FBCE9AAADAF0/0,L1C,2022-06-19 03:17:56,2022-06-19 03:18:16,916939548
90164181-3100-4103-82F4-68124761E7FC/0,L1B,2022-06-19 03:17:56,2022-06-19 03:18:16,916939548
9554FF62-4F34-4592-94E9-D097BBD90C52/0,L1A,2022-06-19 03:17:56,2022-06-19 03:18:15,916939548
9554FF62-4F34-4592-94E9-D097BBD90C52/1,L1A,2022-06-19 03:18:15,2022-06-19 03:18:16,916939548
58B78ED7-3892-4363-B454-41D3C592837F/0,L1C,2022-06-19 03:18:16,2022-06-19 03:19:28,916939548
5F94FC67-385D-4CE7-8F7A-2E5DBE326148/0,L1B,2022-06-19 03:18:16,2022-06-19 03:19:17,916939548
744E592C-339A-4BE1-B555-490FE9623F3D/0,L1A,2022-06-19 03:18:16,2022-06-19 03:19:27,916939548
5F94FC67-385D-4CE7-8F7A-2E5DBE326148/1,L1B,2022-06-19 03:19:17,2022-06-19 03:19:28,916939548
744E592C-339A-4BE1-B555-490FE9623F3D/1,L1A,2022-06-19 03:19:27,2022-06-19 03:19:28,916939548
75C5C8B5-CBB8-41DD-9CB2-C36DD0AFD4BA/0,L1C,2022-06-19 03:19:28,2022-06-19 03:24:34,916939548
B62CE7B0-4AD4-46CE-9035-60257E03E3D4/0,L1A,2022-06-19 03:19:28,2022-06-19 03:28:55,916939548
D3FC9D59-98F3-4B3F-857B-324FEC907833/0,L1B,2022-06-19 03:19:28,2022-06-19 03:19:46,916939548
D3FC9D59-98F3-4B3F-857B-324FEC907833/1,L1B,2022-06-19 03:19:46,2022-06-19 03:28:56,916939548
036C739F-AFB1-4490-8E12-6C057B013F50/0,L2B,2022-06-19 03:20:00,2022-06-19 03:20:53,916939534
F35DC8CF-9578-404D-83B0-69F46280119B/0,L2A,2022-06-19 03:20:00,2022-06-19 03:20:52,916939534
F35DC8CF-9578-404D-83B0-69F46280119B/1,L2A,2022-06-19 03:20:52,2022-06-19 03:20:53,916939534
11EF12BD-E991-416B-B377-43B40ABB9815/0,L2A,2022-06-19 03:20:53,2022-06-19 03:21:42,916939534
C20F59D5-AF8B-4815-B645-FF23167968EB/0,L2B,2022-06-19 03:20:53,2022-06-19 03:21:42,916939534
760DD0B2-0D43-4EC2-A3B0-6496C3239647/0,L2B,2022-06-19 03:21:42,2022-06-19 03:22:30,916939534
F5A80CA1-F263-4A05-A0A3-3173DDD1A0AD/0,L2A,2022-06-19 03:21:42,2022-06-19 03:22:30,916939534
7C70A699-0EC8-430A-9491-867FFA3779CB/0,L2B,2022-06-19 03:22:30,2022-06-19 03:23:17,916939534
887C5018-53CE-4A7F-9AC2-CCDF6F2E703D/0,L2A,2022-06-19 03:22:30,2022-06-19 03:23:16,916939534
887C5018-53CE-4A7F-9AC2-CCDF6F2E703D/1,L2A,2022-06-19 03:23:16,2022-06-19 03:23:17,916939534
07C57D18-33A5-40A1-8FD2-B4978262E7B4/0,L2A,2022-06-19 03:23:17,2022-06-19 03:24:02,916939534
FDC762DE-9379-4786-8655-A584667E15AD/0,L2B,2022-06-19 03:23:17,2022-06-19 03:24:03,916939534
07C57D18-33A5-40A1-8FD2-B4978262E7B4/1,L2A,2022-06-19 03:24:02,2022-06-19 03:24:03,916939534
64BA81D9-4E3D-473B-95FA-A79A32E6F3DB/0,L2A,2022-06-19 03:24:03,2022-06-19 03:24:18,916939534
88EE3828-DFF0-466D-8719-6DE4F17269DB/0,L2B,2022-06-19 03:24:03,2022-06-19 03:24:46,916939534
64BA81D9-4E3D-473B-95FA-A79A32E6F3DB/1,L2A,2022-06-19 03:24:18,2022-06-19 03:24:46,916939534
75C5C8B5-CBB8-41DD-9CB2-C36DD0AFD4BA/1,L1C,2022-06-19 03:24:34,2022-06-19 03:25:41,916939548
72FFCE09-BBB9-437A-8576-312576DB3B20/0,L2B,2022-06-19 03:24:46,2022-06-19 03:25:12,916939534
7F4F5689-D1E7-4D12-852F-EAF5C1EF3A38/0,L2A,2022-06-19 03:24:46,2022-06-19 03:25:12,916939534
B62F409E-0E9D-491D-ACEC-30F458DED8D1/0,L2B,2022-06-19 03:25:12,2022-06-19 03:25:33,916939534
BDF8D2B1-86A0-41F7-9B24-91B7394D4E46/0,L2A,2022-06-19 03:25:12,2022-06-19 03:25:33,916939534
068E9081-3CF3-448C-917E-47FD81E60769/0,L2B,2022-06-19 03:25:33,2022-06-19 03:25:39,916939534
ADD61C9D-B3D8-42B3-812C-490AF79ED68D/0,L2A,2022-06-19 03:25:33,2022-06-19 03:25:39,916939534
7C5D4E8F-21E8-44F3-8CF3-4B68B2A2738A/0,L2A,2022-06-19 03:25:39,2022-06-19 03:26:35,916939534
D92C6CE0-3B5E-4DD1-BFBD-636372A9B2FC/0,L2B,2022-06-19 03:25:39,2022-06-19 03:25:49,916939534
75C5C8B5-CBB8-41DD-9CB2-C36DD0AFD4BA/2,L1C,2022-06-19 03:25:41,2022-06-19 03:26:05,916939548
D92C6CE0-3B5E-4DD1-BFBD-636372A9B2FC/1,L2B,2022-06-19 03:25:49,2022-06-19 03:27:37,916939534
75C5C8B5-CBB8-41DD-9CB2-C36DD0AFD4BA/3,L1C,2022-06-19 03:26:05,2022-06-19 03:26:59,916939548
7C5D4E8F-21E8-44F3-8CF3-4B68B2A2738A/1,L2A,2022-06-19 03:26:35,2022-06-19 03:27:38,916939534
75C5C8B5-CBB8-41DD-9CB2-C36DD0AFD4BA/4,L1C,2022-06-19 03:26:59,2022-06-19 03:28:56,916939548
D92C6CE0-3B5E-4DD1-BFBD-636372A9B2FC/2,L2B,2022-06-19 03:27:37,2022-06-19 03:37:22,916939534
7C5D4E8F-21E8-44F3-8CF3-4B68B2A2738A/2,L2A,2022-06-19 03:27:38,2022-06-19 03:29:02,916939534
B62CE7B0-4AD4-46CE-9035-60257E03E3D4/1,L1A,2022-06-19 03:28:55,2022-06-19 03:28:56,916939548
60E044A6-AA98-45FD-A0C9-4FECDFFB60FE/0,L1A,2022-06-19 03:28:56,2022-06-19 03:29:14,916939548
C2193BB3-BB10-46BD-9E97-FDEE3057BBDF/0,L1C,2022-06-19 03:28:56,2022-06-19 03:30:44,916939548
E06155C1-43D4-4EE8-8226-0070CFC9A59D/0,L1B,2022-06-19 03:28:56,2022-06-19 03:30:44,916939548
7C5D4E8F-21E8-44F3-8CF3-4B68B2A2738A/3,L2A,2022-06-19 03:29:02,2022-06-19 03:40:05,916939534
60E044A6-AA98-45FD-A0C9-4FECDFFB60FE/1,L1A,2022-06-19 03:29:14,2022-06-19 03:30:44,916939548
1EC11419-1957-4912-8BB9-FC66973D2F5C/0,L1B,2022-06-19 03:30:44,2022-06-19 03:31:41,916939548
A08A13E8-A525-4AFD-A39A-D0A30D5B55FA/0,L1A,2022-06-19 03:30:44,2022-06-19 03:31:41,916939548
CEEAF7C7-9F4A-419F-A476-F88078B728C0/0,L1C,2022-06-19 03:30:44,2022-06-19 03:31:41,916939548
0861D95A-FDD0-418C-BB8C-380DD3CD237E/0,L1B,2022-06-19 03:31:41,2022-06-19 03:31:56,916939548
B949F478-09C9-4E9A-83A9-590A9BAFFB0A/0,L1A,2022-06-19 03:31:41,2022-06-19 03:31:56,916939548
C5AF4E73-5679-41C3-925E-C61A5F37973F/0,L1C,2022-06-19 03:31:41,2022-06-19 03:31:56,916939548
5C853F2D-BB0B-406A-B916-793D0ABB9709/0,L1A,2022-06-19 03:31:56,2022-06-19 03:33:32,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/0,L1B,2022-06-19 03:31:56,2022-06-19 03:36:45,916939548
B877FC30-F9D9-4618-9756-66FB3E1CC2B5/0,L1C,2022-06-19 03:31:56,2022-06-19 03:43:08,916939548
5C853F2D-BB0B-406A-B916-793D0ABB9709/1,L1A,2022-06-19 03:33:32,2022-06-19 03:37:27,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/1,L1B,2022-06-19 03:36:45,2022-06-19 03:37:15,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/2,L1B,2022-06-19 03:37:15,2022-06-19 03:41:35,916939548
D92C6CE0-3B5E-4DD1-BFBD-636372A9B2FC/3,L2B,2022-06-19 03:37:22,2022-06-19 03:37:37,916939534
5C853F2D-BB0B-406A-B916-793D0ABB9709/2,L1A,2022-06-19 03:37:27,2022-06-19 03:39:12,916939548
D92C6CE0-3B5E-4DD1-BFBD-636372A9B2FC/4,L2B,2022-06-19 03:37:37,2022-06-19 03:42:18,916939534
5C853F2D-BB0B-406A-B916-793D0ABB9709/3,L1A,2022-06-19 03:39:12,2022-06-19 03:47:30,916939548
7C5D4E8F-21E8-44F3-8CF3-4B68B2A2738A/4,L2A,2022-06-19 03:40:05,2022-06-19 03:42:18,916939534
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/3,L1B,2022-06-19 03:41:35,2022-06-19 03:41:38,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/4,L1B,2022-06-19 03:41:38,2022-06-19 03:41:50,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/5,L1B,2022-06-19 03:41:50,2022-06-19 03:41:56,916939548
952BC5E7-6C70-4CBF-8FA9-BDD677CB1C60/6,L1B,2022-06-19 03:41:56,2022-06-19 03:50:40,916939548
0BA1CDE7-CB00-4A71-AFB1-CEE9D4698C57/0,L2B,2022-06-19 03:42:18,2022-06-19 03:42:22,916939534
8690DF2F-5D76-44A9-913E-D50999D82A0E/0,L2A,2022-06-19 03:42:18,2022-06-19 03:42:22,916939534
3F1B4B96-00F0-4477-83B3-A2723EF294D7/0,L2B,2022-06-19 03:42:22,2022-06-19 03:50:08,916939534
B6AAB4E8-4651-44F4-B491-81F8FD5D69C9/0,L2A,2022-06-19 03:42:22,2022-06-19 03:50:17,916939534
B877FC30-F9D9-4618-9756-66FB3E1CC2B5/1,L1C,2022-06-19 03:43:08,2022-06-19 03:44:53,916939548
B877FC30-F9D9-4618-9756-66FB3E1CC2B5/2,L1C,2022-06-19 03:44:53,2022-06-19 03:50:40,916939548
5C853F2D-BB0B-406A-B916-793D0ABB9709/4,L1A,2022-06-19 03:47:30,2022-06-19 03:49:16,916939548
5C853F2D-BB0B-406A-B916-793D0ABB9709/5,L1A,2022-06-19 03:49:16,2022-06-19 03:50:39,916939548
3F1B4B96-00F0-4477-83B3-A2723EF294D7/1,L2B,2022-06-19 03:50:08,2022-06-19 03:50:17,916939534
70242BA0-D22F-463A-9B45-6EEE9E4F3212/0,L2A,2022-06-19 03:50:17,2022-06-19 03:50:26,916939534
EE754D95-8BAC-44BF-B67C-E90902507149/0,L2B,2022-06-19 03:50:17,2022-06-19 03:50:26,916939534
28F955F3-5BC4-4BF6-8233-22F9B51E676D/0,L2B,2022-06-19 03:50:26,2022-06-19 03:51:17,916939534
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/0,L2A,2022-06-19 03:50:26,2022-06-19 03:56:57,916939534
5C853F2D-BB0B-406A-B916-793D0ABB9709/6,L1A,2022-06-19 03:50:39,2022-06-19 03:50:40,916939548
2D2E566D-4638-4E3A-8B5A-67F4D1296FF1/0,L1A,2022-06-19 03:50:40,2022-06-19 03:50:43,916939548
69B8650C-DDEB-413A-AD5B-6CC674CAF0B7/0,L1C,2022-06-19 03:50:40,2022-06-19 03:50:44,916939548
7C8CF4F0-2B1A-4618-9448-73E0A67FAB51/0,L1B,2022-06-19 03:50:40,2022-06-19 03:50:44,916939548
2D2E566D-4638-4E3A-8B5A-67F4D1296FF1/1,L1A,2022-06-19 03:50:43,2022-06-19 03:50:44,916939548
3CA4AD8E-8AB6-44BF-863A-1F308B80E1DD/0,L1A,2022-06-19 03:50:44,2022-06-19 04:06:26,916939548
562A02B6-74F9-4449-ADF4-56CAAF7431D7/0,L1B,2022-06-19 03:50:44,2022-06-19 03:55:18,916939548
851A138A-95BC-4058-8A50-93308047BC76/0,L1C,2022-06-19 03:50:44,2022-06-19 03:57:34,916939548
28F955F3-5BC4-4BF6-8233-22F9B51E676D/1,L2B,2022-06-19 03:51:17,2022-06-19 04:03:21,916939534
562A02B6-74F9-4449-ADF4-56CAAF7431D7/1,L1B,2022-06-19 03:55:18,2022-06-19 03:55:57,916939548
562A02B6-74F9-4449-ADF4-56CAAF7431D7/2,L1B,2022-06-19 03:55:57,2022-06-19 04:06:26,916939548
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/1,L2A,2022-06-19 03:56:57,2022-06-19 04:01:48,916939534
851A138A-95BC-4058-8A50-93308047BC76/1,L1C,2022-06-19 03:57:34,2022-06-19 03:59:01,916939548
851A138A-95BC-4058-8A50-93308047BC76/2,L1C,2022-06-19 03:59:01,2022-06-19 04:06:26,916939548
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/2,L2A,2022-06-19 04:01:48,2022-06-19 04:02:40,916939534
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/3,L2A,2022-06-19 04:02:40,2022-06-19 04:05:20,916939534
28F955F3-5BC4-4BF6-8233-22F9B51E676D/2,L2B,2022-06-19 04:03:21,2022-06-19 04:03:57,916939534
28F955F3-5BC4-4BF6-8233-22F9B51E676D/3,L2B,2022-06-19 04:03:57,2022-06-19 04:11:59,916939534
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/4,L2A,2022-06-19 04:05:20,2022-06-19 04:06:55,916939534
9AF1FC90-9874-48B0-AF43-22C343172C2F/0,L1A,2022-06-19 04:06:26,2022-06-19 04:14:54,916939548
E7F33A7C-12D4-49D6-806E-B05ABF0917D0/0,L1C,2022-06-19 04:06:26,2022-06-19 04:16:10,916939548
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/0,L1B,2022-06-19 04:06:26,2022-06-19 04:06:27,916939548
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/1,L1B,2022-06-19 04:06:27,2022-06-19 04:06:45,916939548
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/2,L1B,2022-06-19 04:06:45,2022-06-19 04:10:51,916939548
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/5,L2A,2022-06-19 04:06:55,2022-06-19 04:07:46,916939534
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/6,L2A,2022-06-19 04:07:46,2022-06-19 04:10:57,916939534
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/3,L1B,2022-06-19 04:10:51,2022-06-19 04:12:15,916939548
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/7,L2A,2022-06-19 04:10:57,2022-06-19 04:15:49,916939534
28F955F3-5BC4-4BF6-8233-22F9B51E676D/4,L2B,2022-06-19 04:11:59,2022-06-19 04:12:36,916939534
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/4,L1B,2022-06-19 04:12:15,2022-06-19 04:12:34,916939548
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/5,L1B,2022-06-19 04:12:34,2022-06-19 04:15:05,916939548
28F955F3-5BC4-4BF6-8233-22F9B51E676D/5,L2B,2022-06-19 04:12:36,2022-06-19 04:20:15,916939534
9AF1FC90-9874-48B0-AF43-22C343172C2F/1,L1A,2022-06-19 04:14:54,2022-06-19 04:16:10,916939548
F914DAB5-CD95-4BB0-B7B4-EC0CA2FA9AF0/6,L1B,2022-06-19 04:15:05,2022-06-19 04:16:10,916939548
5516F5A5-1DA4-49A3-9095-8B0981E46F4A/8,L2A,2022-06-19 04:15:49,2022-06-19 04:20:15,916939534
1BFD6168-852D-469B-8E64-C43E6452FFB0/0,L1A,2022-06-19 04:16:10,2022-06-19 04:22:14,916939548
E3422806-BBAC-48A7-9E63-CF5D49C21F69/0,L1C,2022-06-19 04:16:10,2022-06-19 04:20:16,916939548
F87D5D01-4C73-4940-9B87-9452BDD8938F/0,L1B,2022-06-19 04:16:10,2022-06-19 04:22:15,916939548
284A3993-53A0-45AF-BFD0-590FBBA15E16/0,L2B,2022-06-19 04:20:15,2022-06-19 04:21:04,916939534
6A6D56AF-ABAD-458F-B336-F9593EAE906D/0,L2A,2022-06-19 04:20:15,2022-06-19 04:21:05,916939534
E3422806-BBAC-48A7-9E63-CF5D49C21F69/1,L1C,2022-06-19 04:20:16,2022-06-19 04:20:23,916939548
E3422806-BBAC-48A7-9E63-CF5D49C21F69/2,L1C,2022-06-19 04:20:23,2022-06-19 04:22:15,916939548
284A3993-53A0-45AF-BFD0-590FBBA15E16/1,L2B,2022-06-19 04:21:04,2022-06-19 04:21:05,916939534
B2700AB4-9956-4B24-ADCA-0A40C426D433/0,L2B,2022-06-19 04:21:05,2022-06-19 04:22:31,916939534
EB1A0CD6-6A03-49CB-A71B-9CAB6C502DB7/0,L2A,2022-06-19 04:21:05,2022-06-19 04:21:39,916939534
EB1A0CD6-6A03-49CB-A71B-9CAB6C502DB7/1,L2A,2022-06-19 04:21:39,2022-06-19 04:28:57,916939534
1BFD6168-852D-469B-8E64-C43E6452FFB0/1,L1A,2022-06-19 04:22:14,2022-06-19 04:22:15,916939548
1D81995C-2E4F-413F-98B3-C06E4E5ABBB1/0,L1A,2022-06-19 04:22:15,2022-06-19 04:26:39,916939548
5B6269DC-207A-4D50-AD56-4FEF1BF091EF/0,L1B,2022-06-19 04:22:15,2022-06-19 04:24:51,916939548
7C8443FE-C616-4A05-B8A9-24CB4301AA5A/0,L1C,2022-06-19 04:22:15,2022-06-19 04:26:39,916939548
B2700AB4-9956-4B24-ADCA-0A40C426D433/1,L2B,2022-06-19 04:22:31,2022-06-19 04:28:58,916939534
5B6269DC-207A-4D50-AD56-4FEF1BF091EF/1,L1B,2022-06-19 04:24:51,2022-06-19 04:25:06,916939548
5B6269DC-207A-4D50-AD56-4FEF1BF091EF/2,L1B,2022-06-19 04:25:06,2022-06-19 04:26:13,916939548
5B6269DC-207A-4D50-AD56-4FEF1BF091EF/3,L1B,2022-06-19 04:26:13,2022-06-19 04:26:22,916939548
5B6269DC-207A-4D50-AD56-4FEF1BF091EF/4,L1B,2022-06-19 04:26:22,2022-06-19 04:26:39,916939548
532332B6-63D9-430D-8996-2C9C2E94EFBA/0,L1A,2022-06-19 04:26:39,2022-06-19 04:30:27,916939548
5CAF2C43-BCE8-485B-AFC1-C5B258531F16/0,L1C,2022-06-19 04:26:39,2022-06-19 04:30:27,916939548
B286BC28-08A4-49A1-9C28-236B86C93CB0/0,L1B,2022-06-19 04:26:39,2022-06-19 04:30:27,916939548
EB1A0CD6-6A03-49CB-A71B-9CAB6C502DB7/2,L2A,2022-06-19 04:28:57,2022-06-19 04:35:46,916939534
B2700AB4-9956-4B24-ADCA-0A40C426D433/2,L2B,2022-06-19 04:28:58,2022-06-19 04:35:43,916939534
0753DE63-1397-451A-A7A8-ABEBE2278F26/0,L1B,2022-06-19 04:30:27,2022-06-19 04:30:56,916939548
238F5CBE-6C92-47ED-9A01-DFA71378CD5F/0,L1A,2022-06-19 04:30:27,2022-06-19 04:30:56,916939548
7A801FB0-ABC2-4B08-9395-43BB51F1875B/0,L1C,2022-06-19 04:30:27,2022-06-19 04:30:56,916939548
0753DE63-1397-451A-A7A8-ABEBE2278F26/1,L1B,2022-06-19 04:30:56,2022-06-19 04:30:57,916939548
238F5CBE-6C92-47ED-9A01-DFA71378CD5F/1,L1A,2022-06-19 04:30:56,2022-06-19 04:30:57,916939548
7A801FB0-ABC2-4B08-9395-43BB51F1875B/1,L1C,2022-06-19 04:30:56,2022-06-19 04:30:57,916939548
3B2C4B20-81CF-43D4-82AF-483024413CED/0,L1C,2022-06-19 04:30:57,2022-06-19 04:31:08,916939548
D99DA171-86F8-49AB-B57B-FF865F2D9547/0,L1A,2022-06-19 04:30:57,2022-06-19 04:31:08,916939548
EF051C4D-0FAE-450C-83BE-693C91D5E2C9/0,L1B,2022-06-19 04:30:57,2022-06-19 04:31:07,916939548
EF051C4D-0FAE-450C-83BE-693C91D5E2C9/1,L1B,2022-06-19 04:31:07,2022-06-19 04:31:08,916939548
5648C91E-2BEA-43DD-8124-F32DCAE2E59F/0,L1C,2022-06-19 04:31:08,2022-06-19 04:36:44,916939548
966D9FB0-50A4-4A2E-9301-32A2209F090E/0,L1B,2022-06-19 04:31:08,2022-06-19 04:36:44,916939548
AC2A9246-0CE2-4F34-96A1-E9EA3D8911B9/0,L1A,2022-06-19 04:31:08,2022-06-19 04:36:44,916939548
B2700AB4-9956-4B24-ADCA-0A40C426D433/3,L2B,2022-06-19 04:35:43,2022-06-19 04:53:38,916939534
EB1A0CD6-6A03-49CB-A71B-9CAB6C502DB7/3,L2A,2022-06-19 04:35:46,2022-06-19 04:53:40,916939534
21A1427F-F848-4CA9-9AE6-15E51971BFC8/0,L1B,2022-06-19 04:36:44,2022-06-19 04:36:45,916939548
5648C91E-2BEA-43DD-8124-F32DCAE2E59F/1,L1C,2022-06-19 04:36:44,2022-06-19 04:36:44,916939548
6E1E4F9F-B738-4A41-BC50-6D9073FEBC68/0,L1A,2022-06-19 04:36:44,2022-06-19 04:36:45,916939548
97311BE5-96DA-4C4D-BFEF-DFD191A9E20D/0,L1C,2022-06-19 04:36:44,2022-06-19 04:36:45,916939548
AC2A9246-0CE2-4F34-96A1-E9EA3D8911B9/1,L1A,2022-06-19 04:36:44,2022-06-19 04:36:44,916939548
20A2CFB6-D36D-4606-A3BB-B1E3D9355095/0,L1C,2022-06-19 04:36:45,2022-06-19 04:36:53,916939548
5E332901-6019-4F49-9C80-DE78BBFE90A0/0,L1B,2022-06-19 04:36:45,2022-06-19 04:36:53,916939548
78944C60-21E3-4ADB-B5D0-CF2FE0C211D1/0,L1A,2022-06-19 04:36:45,2022-06-19 04:36:53,916939548
1724E648-0DF3-453A-BBBF-EA21B44F09C3/0,L1B,2022-06-19 04:36:53,2022-06-19 04:36:54,916939548
20A2CFB6-D36D-4606-A3BB-B1E3D9355095/1,L1C,2022-06-19 04:36:53,2022-06-19 04:36:53,916939548
